net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector
;;;0.333231;0.470229;0.321227;0.97321;0.326226;0.343212;1.42522;0.413231;0.834224;0.856209;0.544224;1.19622;0.514231;0.888236;0.695223;1.43822;0.70221;0.919227;0.251209;1.33823;2.28322;0.616229;1.71622;0.605229;0.494229;0.846217;1.43923;2.33222;0.901211;2.63723;1.64823;1.43822;0.292212;2.37522;2.42622;1.96222;1.75622
;;;0.403221;0.530219;0.366217;0.326214;0.369235;0.387229;0.108226;0.464233;0.881227;0.897205;0.585218;1.26721;0.559227;0.928239;0.785236;1.49122;0.742217;1.00424;0.296218;1.45722;0.200212;0.661216;1.76721;0.646229;0.535226;0.889231;1.48723;2.42921;0.947221;2.70023;1.68824;1.49124;0.333224;2.41622;2.48623;2.00521;1.84021
;;;0.459226;0.613211;0.411235;0.367209;0.426223;0.427221;0.158205;0.520207;0.924206;0.944232;0.672232;1.32424;0.604211;0.985209;0.828212;1.5752;0.785226;1.05423;0.421229;1.50322;0.284232;0.703227;1.81623;0.729216;0.620231;0.932221;1.53023;2.48522;0.98923;2.75822;1.73323;1.53421;0.377222;2.49723;2.53621;2.04822;1.88322
;;;0.525231;0.112219;0.473222;0.410226;0.469214;0.507217;0.231218;0.566229;0.967236;0.999219;0.727216;1.36922;0.648217;1.02622;0.870216;1.66222;0.825232;1.09723;0.462229;1.54923;0.331233;0.743235;1.87422;0.81421;0.662229;0.972209;1.57922;2.60123;1.03021;2.86423;1.77723;1.58323;0.418214;2.54323;2.61122;2.09121;1.93623
;;;0.586219;0.156211;0.529214;0.514226;0.574212;0.548213;0.275227;0.62821;1.01823;1.04022;0.771214;1.42222;0.710223;1.07423;0.915207;1.79322;0.91421;1.14521;0.552223;1.58922;0.371223;0.784219;1.91721;0.859219;0.705224;1.01921;1.62523;2.67923;1.08122;2.93722;1.82023;1.64523;0.460217;2.58424;2.66622;2.13423;1.98221
;;;0.717231;0.200229;0.620232;0.560229;0.614213;0.590207;0.326205;0.677219;1.07522;1.09023;0.827217;1.47423;0.800237;1.11621;0.971219;1.83522;0.962233;1.18521;0.595215;1.63621;0.412234;0.83621;1.96322;0.900234;0.747219;1.05923;1.71221;0.244216;1.12522;2.99724;1.91323;1.69223;0.50123;2.62422;2.71122;2.21923;2.02723
;;;0.356219;0.248223;0.716233;0.602227;0.657221;0.668223;0.372227;0.728233;1.11922;1.14622;0.869214;1.51422;0.840229;1.15822;1.02723;0.0962316;1.0172;1.23221;0.639221;1.71123;0.459231;0.877231;2.00621;0.943215;0.787226;1.10122;1.75221;0.299227;1.16522;0.295217;1.96823;1.73523;0.547209;2.67322;2.7522;2.28223;2.07022
;;;0.419231;0.289216;0.892207;0.660229;0.697229;0.726235;0.417221;0.769229;1.23922;1.21323;0.918227;1.57023;0.881223;1.20723;1.06822;0.148228;1.10321;1.27223;0.680231;1.75322;0.500226;0.917223;2.11621;0.983231;0.832212;1.19321;1.79422;0.34421;1.20522;0.335234;2.00923;1.77923;0.587239;2.74421;2.79622;2.32423;2.11321
;;;0.467231;0.329227;0.173214;0.749219;0.77121;0.770229;0.460234;0.812229;1.28122;1.26122;1.01122;1.61021;0.934219;1.25223;1.10822;0.252207;1.16322;1.31623;0.724225;1.79924;0.540237;1.00522;2.19722;1.03123;0.875214;1.23623;1.85222;0.390225;1.24522;0.375223;2.05923;1.84421;0.628221;2.81523;2.96123;2.37723;2.15323
;;;0.522226;0.384211;0.219222;0.795217;0.838228;0.818216;0.509233;0.857214;0.249228;1.31323;1.13222;0.20421;0.975231;1.29621;1.15123;0.300229;1.20523;1.37523;0.764211;1.91321;0.580224;1.04521;2.31321;1.07122;0.916219;1.27623;1.90323;0.435223;1.29022;0.455205;2.09922;1.88622;0.672234;2.86523;0.196223;2.42621;2.19922
;;;0.735231;0.528211;0.262235;0.839224;0.895227;0.922216;0.555221;0.900217;0.289235;1.37823;1.17623;0.289207;1.02624;1.34223;1.19723;0.340205;1.25521;1.44523;0.80621;1.96124;0.623234;1.09023;2.53723;1.11622;0.958205;1.31823;2.00521;0.517217;1.33222;0.495225;2.13921;1.92623;0.720214;2.90922;0.236205;2.51022;2.28123
;;;0.412219;0.575226;0.312223;1.09924;0.953232;0.970234;0.609224;0.963209;0.341216;1.42222;1.24222;0.331222;1.07523;1.40023;1.24922;0.381222;1.34621;1.48523;0.862219;2.07622;0.670231;1.13122;0.184229;1.15822;1.00124;1.36021;2.06723;0.557204;1.37423;0.576211;2.18124;1.97023;0.761221;2.98223;0.276223;2.61223;2.3252
;;;0.472224;0.246226;0.371229;0.177224;1.17923;1.19322;0.656221;1.04322;0.449226;1.67821;1.41023;0.373212;1.11622;1.44324;1.29122;0.512226;1.39022;1.52624;0.911234;2.19721;0.712231;1.19222;0.227223;1.20223;1.04622;1.40022;2.11223;0.600205;1.42923;0.751224;2.22122;2.01322;0.842212;3.05822;0.323216;2.65223;2.36723
;;;0.513221;0.314219;0.422207;0.221229;0.172226;0.297207;0.698219;1.18222;0.496224;0.313225;1.49321;0.416226;1.19822;1.50821;1.35123;0.554219;1.43323;1.61622;0.957216;0.227226;0.756205;1.24222;0.274207;1.24322;1.08821;1.44822;2.17023;0.760229;1.47423;0.793231;2.26521;2.05621;0.883229;0.202231;0.363222;2.69823;2.42123
;;;0.562231;0.369211;0.478227;0.268226;0.220212;0.354234;0.738217;1.42222;0.539225;0.354203;1.56021;0.479211;1.27222;1.58021;1.41321;0.597226;1.48422;1.66123;0.997223;0.314222;0.877219;1.35922;0.31923;1.29623;1.16921;1.48822;2.23922;0.802225;1.51722;0.875237;2.33324;2.10122;0.925229;0.249225;0.405233;2.75122;2.46223
;;;0.729226;0.420216;0.552217;0.308226;0.263226;0.405223;0.781213;0.103219;0.583234;0.403223;1.65223;0.520223;1.31823;1.62122;1.47823;0.637232;1.62222;1.70624;1.04322;0.354212;0.917223;1.44922;0.360231;1.34123;1.26523;1.53121;2.28122;0.844229;1.56022;0.998217;2.41322;2.14621;0.968228;0.290224;0.48821;2.80223;2.51222
;;;0.782231;0.487211;0.613222;0.370214;0.304235;0.446229;0.877221;0.175233;0.675222;0.448228;0.257211;0.563211;1.37923;1.68522;1.51923;0.67923;1.66323;1.76922;1.09723;0.395222;0.973209;1.49221;0.403216;1.38223;1.30522;1.57323;2.40124;0.891231;1.60023;1.08523;2.46224;2.19222;1.05923;0.371217;0.570232;2.88521;2.55624
;;;0.969231;0.533211;0.676232;0.421229;0.356227;0.489212;1.00323;0.219217;0.751206;0.494219;0.301218;0.610216;1.45722;1.77523;1.57322;0.722229;1.72521;1.82323;1.20722;0.485216;1.01624;1.53923;0.449224;1.42223;1.34822;1.62422;2.46822;0.936229;1.64021;1.13024;2.50222;2.25523;1.14323;0.412223;0.610229;2.92722;2.59622
;;;0.113224;0.575223;0.763233;0.461219;0.402228;0.535216;1.07422;0.259233;0.801227;0.537232;0.341222;0.655207;1.50123;1.82323;1.64623;0.770221;1.77623;2.04322;1.25423;0.527216;1.06123;1.58821;0.538229;1.48023;1.39421;1.66423;2.52522;0.979234;1.68522;1.17124;2.54423;2.29522;1.18723;0.452227;0.650227;3.13022;2.64122
;;;0.194219;0.626227;0.320222;0.506238;0.496214;0.597223;1.11622;0.30421;0.87022;0.585227;0.382224;0.695219;1.7002;1.90923;1.6862;0.813221;1.86023;2.08424;1.29623;0.571221;1.10922;1.62821;0.582204;1.52022;1.43423;1.70723;2.65823;1.02421;1.72823;1.21622;2.59123;2.33922;1.22721;0.492219;0.734223;0.0892172;2.68324
;;;0.322231;0.872229;0.366229;0.556209;0.583213;0.644222;0.223227;0.345207;0.964223;0.64121;0.430222;0.735233;1.74322;2.08721;1.72922;0.858219;1.92823;2.30023;1.33922;0.612229;1.16023;1.67221;0.623223;1.56823;1.48022;1.76024;2.77422;1.06723;1.76822;1.26023;2.65921;2.38823;1.26822;0.537227;0.816233;0.130205;2.74622
;;;0.371226;0.277229;0.426214;0.653227;0.624221;0.711226;0.280219;0.386223;1.05122;0.682209;0.474229;0.776239;0.287211;0.348231;1.77521;0.902222;2.09123;0.29523;1.37921;0.660218;1.20322;1.72021;0.666219;1.61523;1.52623;1.80422;0.302232;1.10723;1.80823;1.30722;2.72021;2.46022;1.30823;0.579227;0.862219;0.170224;2.80722
;;;0.411221;0.351226;0.477222;0.723217;0.734232;0.762221;0.333221;0.428216;1.10322;0.723229;0.550229;0.819238;0.336237;0.389214;1.97124;0.951233;0.0982099;0.339229;1.43723;0.749221;1.24322;1.77323;0.707214;1.66122;1.58223;1.84423;0.345221;1.15322;1.85423;1.39424;2.77321;2.50222;1.35022;0.620217;0.902226;0.252233;2.84823
;;;0.473231;0.401227;0.517207;0.795218;0.77621;0.802229;0.386233;0.513219;1.15422;0.765218;0.605221;0.872221;0.376214;0.43223;0.206205;1.02323;0.140219;0.379231;1.47923;0.795233;1.32623;1.82222;0.750209;1.70221;1.62723;1.91621;0.390219;1.19622;1.90023;1.43421;2.81423;2.54421;1.39123;0.660233;0.982222;0.292218;2.89521
;;;0.612231;0.459211;0.571235;0.92121;0.821223;0.903216;0.426213;0.585229;1.24623;0.80623;0.653227;0.919229;0.425224;0.514231;0.348221;1.06522;0.183223;0.427227;1.53223;0.836219;1.37121;1.88422;0.791231;1.74923;1.67222;1.95723;0.430231;1.23623;1.95023;1.47623;2.85522;2.67223;1.43122;0.751205;1.02222;0.333214;2.94523
;;;0.300231;0.501211;0.648223;0.090219;0.951222;0.945213;0.467217;0.637223;1.46622;0.85223;0.697232;0.965227;0.469205;0.555236;0.394216;1.11521;0.238214;0.468233;1.58624;0.877222;1.41522;2.02422;0.882206;1.8032;1.75222;1.99723;0.472225;1.36421;1.99323;1.52822;3.03721;2.72521;1.51521;0.800211;1.06422;0.374229;3.00622
;;;0.352226;0.594219;0.731232;0.147238;0.190227;1.02422;0.527227;0.683214;1.74322;0.899222;0.739224;1.02723;0.509237;0.609227;0.435232;1.15522;0.318232;0.509231;1.6332;0.917236;1.47123;0.176209;0.92623;1.84823;1.79523;2.06821;0.514205;1.41921;2.03322;1.57223;0.0892164;2.84422;1.55622;0.844224;1.10522;0.501209;3.09322
;;;0.417231;0.655216;0.830233;0.197229;0.245235;1.07922;0.576205;0.723231;0.0942195;0.959221;0.791221;1.11123;0.558223;0.650231;0.520212;1.20322;0.359226;0.550229;1.68323;0.960211;1.51723;0.264239;0.971217;1.90622;1.84222;2.10921;0.599212;1.46023;2.07822;1.61223;0.131218;0.198225;1.60524;0.885229;1.14522;0.541211;3.13723
;;;0.468219;0.821211;0.939217;0.254214;0.288222;1.24323;0.631226;0.795205;0.137224;1.00122;0.832216;1.16522;0.598222;0.69321;0.567229;1.27622;0.399205;0.596225;1.74521;1.01022;1.57021;0.304211;1.01122;1.94622;1.89123;2.15622;0.640235;1.50222;2.1462;1.66022;0.216224;0.240232;1.65022;0.929223;1.18823;0.581219;3.21522
;;;0.525231;1.03022;0.987227;0.302217;0.37821;1.40522;0.671224;0.841219;0.183222;1.04221;0.874217;1.21522;0.639205;0.741224;0.607236;1.34021;0.439238;0.637239;1.79322;1.05023;1.62123;0.347231;1.05223;2.08322;1.98822;2.20121;0.681225;1.58522;2.19222;1.70923;0.270214;0.282232;1.69022;0.970218;1.22821;0.670221;3.26923
;;;0.575224;0.198226;0.185214;0.449209;0.426226;0.208229;0.712205;0.912229;0.237225;1.08422;0.924233;1.28822;0.683227;0.809222;0.659232;1.38722;0.479219;0.677229;1.86822;1.09722;1.67222;0.388222;1.09221;2.15322;2.03023;2.30722;0.766229;1.62622;2.24422;1.74922;0.310223;0.364224;1.77723;1.01523;1.27122;0.713219;3.33522
;;;0.628221;0.302219;0.231235;0.522227;0.484228;0.255223;0.774227;0.967229;0.283216;1.1252;0.978227;1.40123;0.723223;0.862231;0.703219;1.43123;0.521217;0.718211;1.97322;1.13921;1.73323;0.437236;1.13823;2.23123;2.07522;2.35123;0.807217;1.67321;2.3052;1.80223;0.354224;0.405221;1.82121;1.05721;1.31122;0.753224;0.0992258
;;;0.192231;0.366216;0.313227;0.565226;0.537226;0.303217;0.818221;1.10023;0.327226;1.19321;1.06421;1.44523;0.774224;0.903227;0.750207;1.48723;0.561235;0.768233;2.01522;1.18021;1.81121;0.481222;1.18321;2.2832;2.15022;2.42123;0.84821;1.71322;2.36523;1.86221;0.394224;0.446232;1.86823;1.09823;1.35721;0.833231;0.140217
;;;0.270231;0.408223;0.357222;0.62721;0.581226;0.362224;0.877234;1.14822;0.367223;1.24821;1.10421;1.63423;0.817229;0.951238;0.796229;1.53423;0.601223;0.80821;2.17521;1.23723;1.89921;0.605227;1.22522;2.35722;2.24222;2.47421;0.888223;1.75321;2.41324;1.91123;0.474238;0.527224;1.90821;1.22122;1.39821;0.874231;0.186204
;;;0.311219;0.506211;0.400207;0.678229;0.635213;0.404216;0.936218;0.221216;0.412217;1.29823;1.24522;1.69822;0.857233;1.00121;0.865219;1.60622;0.644227;0.897207;2.29823;1.27822;1.95121;0.646211;1.26622;2.42522;2.35522;2.54322;0.931232;1.83822;2.45523;1.96022;0.527233;0.568214;1.95522;1.26423;1.43823;0.914231;0.226229
;;;0.374226;0.547211;0.444232;0.733218;0.703212;0.455213;1.08722;0.274224;0.466216;1.35323;1.31421;1.87223;0.897225;1.04224;0.919219;1.66021;0.691227;0.941233;0.184231;1.31822;2.01422;0.691229;1.30823;2.53722;2.44721;2.59923;0.971216;1.91722;2.4992;2.00021;0.567227;0.652234;1.99522;1.30623;1.52622;1.04322;0.309229
;;;0.419221;0.662227;0.488222;0.779224;0.782221;0.503234;1.16922;0.315219;0.514231;1.44123;1.36323;0.237211;0.938214;1.09421;0.961234;1.85623;0.736229;0.983229;0.234219;1.38323;2.06322;0.737219;1.36723;0.273219;0.0942258;2.73022;1.02022;1.95721;2.58222;2.06524;0.613226;0.783219;2.04022;1.34822;1.56722;1.08522;0.351234
;;;0.528224;0.702211;0.532229;0.988226;0.870223;0.551217;1.26722;0.360229;0.561206;1.48522;1.42321;0.279221;0.978227;1.13521;1.00221;0.158217;0.778235;1.02322;0.278209;1.42622;2.14322;0.777226;1.41123;0.315226;0.178214;0.142231;1.10223;2.01923;2.63523;2.10821;0.694229;0.824233;2.08223;1.38921;1.69122;1.13023;0.431225
;;;0.682231;0.787229;0.648217;0.258227;0.913232;0.591207;1.34222;0.405219;0.621224;0.287232;1.48322;0.320216;1.01823;1.17622;1.04323;0.199232;0.820229;1.06424;0.318239;1.46822;0.224224;0.817224;1.45923;0.360232;0.224221;0.182225;1.14923;2.06023;2.68522;2.15322;0.775217;0.870216;2.13622;1.49222;1.73322;1.17123;0.471226
;;;0.342224;0.258216;0.698223;0.298226;1.03621;0.680223;0.125221;0.447205;0.662228;0.328228;1.53023;0.363214;1.05922;1.22022;1.08423;0.244217;0.874222;1.11423;0.359209;1.55823;0.308226;0.860226;1.50023;0.401227;0.314229;0.228229;1.23523;2.13722;2.72723;2.21624;0.815207;0.910237;2.17622;1.53621;1.77521;1.21223;0.512221
;;;0.393231;0.309211;0.802233;0.358226;1.10723;0.722216;0.175226;0.519217;0.73123;0.382231;1.67221;0.404223;1.15522;1.26022;1.13522;0.332218;0.917219;1.16722;0.401221;1.59822;0.349232;0.900223;1.60121;0.448226;0.359212;0.26821;1.31622;2.18023;2.78922;2.27522;0.855224;0.950232;2.21823;1.5802;1.81623;1.25823;0.555221
;;;0.456231;0.398227;0.0912224;0.426209;0.317226;0.793212;0.217205;0.614209;0.818227;0.42523;0.282227;0.445229;1.21322;1.30622;1.18022;0.416226;0.96221;1.21922;0.444209;1.64423;0.389222;0.940205;1.64222;0.573225;0.400229;0.30821;1.36121;2.26322;2.86122;2.31524;0.896227;0.990234;2.26723;1.62123;1.86024;1.31723;0.597223
;;;0.512231;0.438223;0.141223;0.47221;0.368213;0.885222;0.265218;0.659231;0.869222;0.474218;0.323232;0.512221;1.26022;1.36821;1.22821;0.456228;1.00523;1.26124;0.488229;1.71123;0.429224;0.985222;1.69621;0.614224;0.44223;0.350219;1.40523;2.31822;2.93322;2.41124;0.93723;1.03722;2.31021;1.66423;1.90121;1.35823;0.637222
;;;0.561226;0.480211;0.195207;0.522229;0.410223;1.02423;0.306233;0.725214;1.01423;0.515203;0.391212;0.55221;1.30122;1.42621;1.27824;0.498234;1.05221;1.30222;0.531233;1.75124;0.469222;1.02723;1.73622;0.696216;0.482205;0.440221;1.44523;2.36423;3.04422;2.45123;1.01824;1.07821;2.36322;1.71223;1.98822;1.40022;0.677222
;;;0.677221;0.567211;0.238222;0.573224;0.464226;1.07223;0.353227;0.771207;1.06422;0.556229;0.436227;0.598234;1.35522;1.47023;1.41421;0.543209;1.09722;1.34321;0.573223;1.79322;0.511223;1.06923;1.83221;0.737205;0.522219;0.48321;1.48722;2.42121;3.11421;2.49723;1.10223;1.16123;2.4082;1.79524;2.03923;1.44122;0.723224
;;;0.827219;0.620229;0.317227;0.661217;0.524221;1.15523;0.400227;0.827223;1.16222;0.62123;0.476214;0.643207;1.39822;1.51223;1.48523;0.631229;1.13824;1.39821;0.708216;1.85822;0.55121;1.11223;1.87723;0.777209;0.562216;0.526225;1.54522;2.46622;3.31023;2.58323;1.19823;1.20323;2.45622;1.8372;2.08522;1.48223;0.763226
;;;0.110231;0.767226;0.396233;0.722219;0.564235;1.20622;0.441217;0.883233;1.27123;0.670227;0.520222;0.694212;1.44223;1.57723;1.64822;0.758219;1.18122;1.44222;0.753223;1.9452;0.591234;1.15623;1.91723;0.826217;0.643218;0.566229;1.58523;2.53222;0.289229;2.62322;1.28521;1.24322;2.5012;1.89222;2.13023;1.52323;0.806235
;;;0.183219;0.842219;0.465232;0.782238;0.61421;0.169223;0.484227;0.934233;1.40424;0.711232;0.564216;0.736229;1.50323;1.63021;1.68821;0.809207;1.22723;1.49122;0.795234;2.01722;0.631211;1.21223;1.97721;0.869222;0.686231;0.649232;1.67223;2.69822;0.334231;2.68923;1.32621;1.28323;2.54521;1.97321;2.17823;1.56422;0.848214
;;;0.274221;0.209227;0.506214;0.854218;0.702214;0.225212;0.542224;0.98021;0.320231;0.752221;0.604229;0.796216;1.57121;1.67621;1.82423;0.899221;1.27223;1.54023;0.838203;2.21223;0.672239;1.25623;2.02322;0.911229;0.726227;0.689227;1.71222;2.91222;0.415225;2.74622;1.37023;1.32721;2.60922;2.0142;2.22022;1.60922;0.889226
;;;0.320231;0.249216;0.611235;0.923214;0.778232;0.279224;0.598221;1.05723;0.367227;0.809222;0.644224;0.838223;1.76723;1.71923;1.86623;0.944222;1.31723;1.63423;0.882223;0.331216;0.716223;1.29822;2.07922;0.953234;0.767217;0.77923;1.75323;0.311229;0.455233;0.168207;1.41422;1.36823;2.64922;2.05421;2.26321;1.64922;0.932229
;;;0.379226;0.306226;0.663217;1.00823;0.853227;0.321213;0.642221;1.10923;0.458206;0.853212;0.702221;0.878231;0.309227;1.77922;1.92322;0.985221;1.36621;1.68324;0.925209;0.371231;0.75722;1.33921;2.12022;0.996217;0.849222;0.825216;1.79322;0.355226;0.495232;0.210214;1.45623;1.41121;2.72023;2.09822;2.30822;1.69323;0.973236
;;;0.430231;0.369219;0.752229;0.173209;0.915226;0.363217;0.684213;1.16422;0.507226;0.901205;0.749217;0.921229;0.350214;1.83423;0.278224;1.02921;1.41121;1.72522;0.969229;0.411227;0.797205;1.37922;2.30422;1.03721;0.891222;0.865222;1.84522;0.396229;0.575206;0.264231;1.50522;1.49821;2.76823;2.15422;2.34921;1.73624;1.01424
;;;0.530224;0.432211;0.194222;0.22421;0.984229;0.482235;0.736223;1.29923;0.555235;0.942209;0.800218;0.973221;0.393225;0.162216;0.323227;1.06922;1.45923;1.77522;1.02222;0.452239;0.839223;1.43822;2.43523;1.08322;0.935216;0.908212;1.88921;0.476222;0.615211;0.307226;1.55022;1.53823;2.81523;2.19722;2.39722;1.77722;1.05523
;;;0.282221;0.481229;0.268222;0.264238;1.03021;0.524226;0.782219;0.157219;0.624216;0.985233;0.846224;1.02224;0.433229;0.205239;0.367216;1.15823;1.51221;1.81822;1.07321;0.497229;0.879216;1.48122;2.64123;1.12522;0.975228;0.953222;1.94523;0.556225;0.655231;0.433206;1.59223;1.58022;2.86524;2.24022;2.45222;1.81722;1.09822
;;;0.349224;0.620211;0.319214;0.304226;1.07122;0.583234;0.876205;0.240207;0.664228;1.02522;0.886227;1.08621;0.474205;0.245209;0.407205;1.22022;1.57123;1.95423;1.16121;0.538218;0.966229;1.56322;0.112216;1.16723;1.01822;1.00522;2.00522;0.596225;0.695227;0.474227;1.6792;1.62023;2.93222;2.35023;2.49421;1.86121;1.14724
;;;0.433231;0.665223;0.359207;0.354214;1.21223;0.624229;1.01522;0.291233;0.748224;1.07922;0.938221;1.16521;0.584223;0.296231;0.449227;1.26523;1.64423;2.05322;1.20323;0.579232;1.00724;1.61922;0.198226;1.20921;1.05821;1.0472;2.05221;0.645227;0.739233;0.517229;1.71923;1.66222;3.03022;2.39823;2.54421;1.91922;1.19123
;;;0.479226;0.709211;0.401229;0.402229;0.121226;0.690221;1.14123;0.331223;0.790205;1.16122;0.988214;1.21123;0.626217;0.389224;0.537209;1.32523;1.69021;2.09421;1.24523;0.662233;1.05123;1.65923;0.243229;1.30223;1.10123;1.09123;2.09522;0.688211;0.784233;0.557223;1.76122;1.71221;3.11223;2.43923;2.58722;1.95921;1.23222
;;;0.599231;0.258216;0.447233;0.478224;0.170213;0.752217;1.26322;0.414219;0.840216;1.20122;1.03222;1.25322;0.670211;0.43421;0.581229;1.38323;1.73623;2.18621;1.28522;0.702219;1.09123;1.70622;0.283227;1.34622;1.17522;1.18723;2.16022;0.728207;0.824221;0.599227;1.80723;1.75222;0.286225;2.48122;2.63022;2.00522;1.27622
;;;0.644219;0.328211;0.509235;0.549219;0.215212;0.816216;0.337221;0.460233;0.88523;1.25821;1.08521;1.32724;0.764231;0.475227;0.624225;1.42323;1.78622;0.344238;1.33323;0.788223;1.13222;1.76522;0.323207;1.38624;1.21722;1.22923;2.23123;0.768222;0.864229;0.646231;1.84924;1.79323;0.327224;2.55123;2.67822;2.04722;1.31822
;;;0.713231;0.390219;0.564223;0.593227;0.291226;0.861223;0.412223;0.569217;1.02222;1.32722;1.13423;1.38723;0.900222;0.581227;0.665237;1.64522;0.294235;0.38721;1.38623;0.83221;1.18021;1.81222;0.407204;1.42722;1.30623;1.26922;2.28622;0.809229;0.906223;0.686211;1.89322;1.83723;0.372212;2.59122;2.75822;2.09022;1.36323
;;;0.150224;0.431226;0.642232;0.668218;0.334226;1.02522;0.453221;0.613214;1.06422;1.42021;1.20422;1.44223;0.946223;0.628231;0.705214;0.317219;0.345223;0.480216;1.43322;0.884205;1.22222;1.87323;0.499216;1.47122;1.36722;1.31821;2.34623;0.892227;0.948217;0.730227;1.94221;1.87721;0.414226;2.68023;2.80422;2.13323;1.40924
;;;0.208231;0.480211;0.766227;0.778229;0.37721;1.06521;0.496226;0.654231;1.11722;1.46422;1.25321;1.48723;0.987233;0.669211;0.756229;0.370207;0.393211;0.520211;1.53422;0.926217;1.27121;1.95121;0.543216;1.51322;1.41122;1.35921;2.39821;1.01521;1.02923;0.770211;1.98223;1.93722;0.456229;2.72423;2.9352;2.18421;1.45423
;;;0.257231;0.607223;0.833217;0.852217;0.424227;0.178234;0.544213;0.711223;1.20022;1.53321;1.30921;1.53723;1.03822;0.712209;0.797231;0.418222;0.436229;0.564215;1.58023;0.966234;1.38021;1.99722;0.586226;1.57223;1.49121;1.39924;2.57923;1.05722;1.0692;0.818228;2.02423;1.98023;0.497224;2.78122;3.00523;2.22521;1.57722
;;;0.321221;0.676229;0.306223;0.949226;0.495228;0.225223;0.588218;0.762229;1.29223;0.130223;1.38823;1.64722;1.07921;0.757222;0.895239;0.502229;0.476238;0.605218;1.68421;1.01122;1.42121;2.05423;0.628229;1.61622;1.54023;1.47921;2.62123;1.09721;1.10923;0.861224;2.06522;2.06624;0.537228;2.82622;3.08521;2.27822;1.61923
;;;0.374231;0.182219;0.361222;0.261227;0.536235;0.265221;0.631205;0.832219;1.36522;0.174232;1.45422;1.72523;1.16622;0.803236;0.939227;0.543218;0.560229;0.645229;1.74422;1.05122;1.46423;2.11821;0.674221;1.65622;1.58523;1.52423;2.69121;1.13723;1.15023;0.944215;2.11723;2.11123;0.578219;2.87924;3.15023;2.37623;1.66123
;;;0.464219;0.227229;0.433235;0.302226;0.600214;0.310217;0.677227;0.880229;0.150236;0.267203;1.51721;0.105238;1.21522;0.859231;0.998236;0.594226;0.614217;0.701233;1.82022;1.09323;1.53321;2.20623;0.716211;1.75522;1.63221;1.57323;2.80722;1.17723;1.19023;0.985239;2.21623;2.16621;0.704217;3.03323;3.25821;2.41822;1.70122
;;;0.605226;0.268211;0.473217;0.34621;0.649221;0.353213;0.719227;0.934209;0.194223;0.310232;1.61923;0.146227;1.26622;0.902232;1.04123;0.676233;0.656234;0.747233;1.88323;1.13723;1.57522;2.26923;0.757214;1.7972;1.67222;1.62723;0.192217;1.22523;1.23022;1.02723;2.26322;2.21124;0.750209;0.26122;0.322227;2.46123;1.79922
;;;0.304231;0.451216;0.526232;0.394238;0.714222;0.399226;0.781219;1.08421;0.23423;0.354207;1.76822;0.197212;1.31521;0.94423;1.09622;0.723234;0.703223;0.787218;1.93722;1.18122;1.61822;2.40823;0.799222;1.86223;1.72922;1.76922;0.235215;1.26523;1.27322;1.06823;2.30421;2.25123;0.791221;0.304233;0.366211;2.50522;1.84221
;;;0.351231;0.503226;0.571214;0.451218;0.794223;0.439212;0.830227;1.13423;0.279216;0.40121;0.137214;0.283226;1.3602;0.984214;1.18823;0.768227;0.743229;0.834221;0.218229;1.22122;1.68223;2.60822;0.844219;1.90222;1.79522;1.81222;0.325219;1.33823;1.31322;1.10922;2.35122;2.29623;0.87223;0.344213;0.449211;2.54622;1.88322
;;;0.434224;0.349223;0.626207;0.523229;0.890229;0.479235;0.875219;1.28322;0.319234;0.445228;0.179227;0.324223;1.43223;1.03023;1.23923;0.817229;0.788234;0.874229;0.259223;1.26222;1.74523;0.223223;0.890229;1.95022;1.83622;1.87222;0.36921;1.37822;1.35622;1.15022;2.43424;2.33623;0.954211;0.394227;0.492226;2.58823;1.92821
